code,name,ipo_date,type,inst,codes,url,title,date,url1,filename
149055.SZ,20太钢Y2,2020-03-25,公司债,太原钢铁(集团)有限公司,149055,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149055&announcementId=1207355909&orgId=9900005793&announcementTime=2020-03-10,20太钢Y2 : 太原钢铁（集团）有限公司2020年面向合格投资者公开发行可续期公司债券（第二期）募集说明书,2020-03-10,http://static.cninfo.com.cn/finalpage/2020-03-10/1207355909.PDF,[149055.SZ]20太钢Y2 : 太原钢铁（集团）有限公司2020年面向合格投资者公开发行可续期公司债券（第二期）募集说明书.pdf
149056.SZ,20万科01,2020-03-23,公司债,万科企业股份有限公司,149056,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149056&announcementId=1207360305&orgId=gssz0000002&announcementTime=2020-03-11,20万科01 : 万科企业股份有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书,2020-03-11,http://static.cninfo.com.cn/finalpage/2020-03-11/1207360305.PDF,[149056.SZ]20万科01 : 万科企业股份有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书.pdf
149057.SZ,20万科02,2020-03-23,公司债,万科企业股份有限公司,149057,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149057&announcementId=1207360310&orgId=gssz0000002&announcementTime=2020-03-11,20万科02 : 万科企业股份有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书,2020-03-11,http://static.cninfo.com.cn/finalpage/2020-03-11/1207360310.PDF,[149057.SZ]20万科02 : 万科企业股份有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书.pdf
149058.SZ,20涪陵Y1,2020-03-19,公司债,重庆市涪陵国有资产投资经营集团有限公司,149058,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149058&announcementId=1207355578&orgId=9900025039&announcementTime=2020-03-10,20涪陵Y1 : 重庆市涪陵国有资产投资经营集团有限公司2020年面向合格投资者公开发行可续期公司债券（第一期）募集说明书,2020-03-10,http://static.cninfo.com.cn/finalpage/2020-03-10/1207355578.PDF,[149058.SZ]20涪陵Y1 : 重庆市涪陵国有资产投资经营集团有限公司2020年面向合格投资者公开发行可续期公司债券（第一期）募集说明书.pdf
149059.SZ,20涪陵Y2,2020-03-19,公司债,重庆市涪陵国有资产投资经营集团有限公司,149059,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149059&announcementId=1207355582&orgId=9900025039&announcementTime=2020-03-10,20涪陵Y2 : 重庆市涪陵国有资产投资经营集团有限公司2020年面向合格投资者公开发行可续期公司债券（第一期）募集说明书,2020-03-10,http://static.cninfo.com.cn/finalpage/2020-03-10/1207355582.PDF,[149059.SZ]20涪陵Y2 : 重庆市涪陵国有资产投资经营集团有限公司2020年面向合格投资者公开发行可续期公司债券（第一期）募集说明书.pdf
149060.SZ,20清新G1,2020-03-19,公司债,北京清新环境技术股份有限公司,149060,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149060&announcementId=1207356074&orgId=9900019152&announcementTime=2020-03-10,20清新G1 : 北京清新环境技术股份有限公司2020年面向合格投资者公开发行绿色公司债券（第一期）募集说明书,2020-03-10,http://static.cninfo.com.cn/finalpage/2020-03-10/1207356074.PDF,[149060.SZ]20清新G1 : 北京清新环境技术股份有限公司2020年面向合格投资者公开发行绿色公司债券（第一期）募集说明书.pdf
149061.SZ,20恒逸01,2020-03-23,公司债,恒逸石化股份有限公司,149061,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149061&announcementId=1207355856&orgId=gssz0000703&announcementTime=2020-03-09,20恒逸01 : 恒逸石化股份有限公司2020年面向合格投资者公开发行公司债券（第一期）（疫情防控债）募集说明书,2020-03-09,http://static.cninfo.com.cn/finalpage/2020-03-09/1207355856.PDF,[149061.SZ]20恒逸01 : 恒逸石化股份有限公司2020年面向合格投资者公开发行公司债券（第一期）（疫情防控债）募集说明书.pdf
149062.SZ,20老窖01,2020-03-25,公司债,泸州老窖股份有限公司,149062,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149062&announcementId=1207364575&orgId=gssz0000568&announcementTime=2020-03-12,20老窖01 : 泸州老窖股份有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书,2020-03-12,http://static.cninfo.com.cn/finalpage/2020-03-12/1207364575.PDF,[149062.SZ]20老窖01 : 泸州老窖股份有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书.pdf
149063.SZ,20华控01,2020-03-25,公司债,珠海华发投资控股集团有限公司,149063,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149063&announcementId=1207365163&orgId=-&announcementTime=2020-03-12,20华控01 : 珠海华发投资控股有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书,2020-03-12,http://static.cninfo.com.cn/finalpage/2020-03-12/1207365163.PDF,[149063.SZ]20华控01 : 珠海华发投资控股有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书.pdf
149064.SZ,20港纾01,2020-03-26,公司债,郑州航空港兴港投资集团有限公司,149064,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149064&announcementId=1207371689&orgId=9900033296&announcementTime=2020-03-13,20港纾01 : 郑州航空港兴港投资集团有限公司2020年面向合格投资者公开发行纾困专项公司债券（第一期）募集说明书,2020-03-13,http://static.cninfo.com.cn/finalpage/2020-03-13/1207371689.PDF,[149064.SZ]20港纾01 : 郑州航空港兴港投资集团有限公司2020年面向合格投资者公开发行纾困专项公司债券（第一期）募集说明书.pdf
149065.SZ,20BOEY2,2020-04-03,公司债,京东方科技集团股份有限公司,149065,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149065&announcementId=1207371835&orgId=gssz0000725&announcementTime=2020-03-16,20BOEY2 : 京东方科技集团股份有限公司2020年公开发行可续期公司债券（面向合格投资者）（第二期）（疫情防控债）募集说明书,2020-03-16,http://static.cninfo.com.cn/finalpage/2020-03-16/1207371835.PDF,[149065.SZ]20BOEY2 : 京东方科技集团股份有限公司2020年公开发行可续期公司债券（面向合格投资者）（第二期）（疫情防控债）募集说明书.pdf
149066.SZ,20宝龙02,2020-03-31,公司债,上海宝龙实业发展(集团)有限公司,149066,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149066&announcementId=1207377528&orgId=-&announcementTime=2020-03-16,20宝龙02 : 上海宝龙实业发展（集团）有限公司2020年公开发行住房租赁专项公司债券（第一期） 募集说明书,2020-03-16,http://static.cninfo.com.cn/finalpage/2020-03-16/1207377528.PDF,[149066.SZ]20宝龙02 : 上海宝龙实业发展（集团）有限公司2020年公开发行住房租赁专项公司债券（第一期） 募集说明书.pdf
149068.SZ,20浙建Y1,2020-04-01,公司债,浙江省建设投资集团股份有限公司,149068,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149068&announcementId=1207385972&orgId=-&announcementTime=2020-03-20,20浙建Y1 : 浙江省建设投资集团有限公司2020年面向合格投资者公开发行可续期公司债券（第一期）（疫情防控债）募集说明书,2020-03-20,http://static.cninfo.com.cn/finalpage/2020-03-20/1207385972.PDF,[149068.SZ]20浙建Y1 : 浙江省建设投资集团有限公司2020年面向合格投资者公开发行可续期公司债券（第一期）（疫情防控债）募集说明书.pdf
149069.SZ,20光大Y1,2020-03-27,公司债,中国光大集团股份公司,149069,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149069&announcementId=1207376248&orgId=9900032594&announcementTime=2020-03-16,20光大Y1 : 2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书,2020-03-16,http://static.cninfo.com.cn/finalpage/2020-03-16/1207376248.PDF,[149069.SZ]20光大Y1 : 2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书.pdf
149072.SZ,20中粮01,2020-04-09,公司债,中粮置业投资有限公司,149072,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149072&announcementId=1207397845&orgId=9900031930&announcementTime=2020-03-24,20中粮01 : 2020年面向合格投资者公开发行公司债券（第一期）募集说明书,2020-03-24,http://static.cninfo.com.cn/finalpage/2020-03-24/1207397845.PDF,[149072.SZ]20中粮01 : 2020年面向合格投资者公开发行公司债券（第一期）募集说明书.pdf
149073.SZ,20中粮02,2020-04-09,公司债,中粮置业投资有限公司,149073,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149073&announcementId=1207397862&orgId=9900031930&announcementTime=2020-03-24,20中粮02 : 2020年面向合格投资者公开发行公司债券（第一期）募集说明书,2020-03-24,http://static.cninfo.com.cn/finalpage/2020-03-24/1207397862.PDF,[149073.SZ]20中粮02 : 2020年面向合格投资者公开发行公司债券（第一期）募集说明书.pdf
149074.SZ,20赛格01,2020-03-30,公司债,深圳市赛格集团有限公司,149074,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149074&announcementId=1207380956&orgId=gfbj0834082&announcementTime=2020-03-17,20赛格01 : 深圳市赛格集团有限公司2020年面向合格投资者公开发行公司债券（第一期）（先行示范区疫情防控债）募集说明书,2020-03-17,http://static.cninfo.com.cn/finalpage/2020-03-17/1207380956.PDF,[149074.SZ]20赛格01 : 深圳市赛格集团有限公司2020年面向合格投资者公开发行公司债券（第一期）（先行示范区疫情防控债）募集说明书.pdf
149075.SZ,20天马01,2020-03-30,公司债,天马微电子股份有限公司,149075,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149075&announcementId=1207380720&orgId=gfbj0834082&announcementTime=2020-03-17,20天马01 : 天马微电子股份有限公司2020年面向合格投资者公开发行公司债券（第一期）（疫情防控债）募集说明书,2020-03-17,http://static.cninfo.com.cn/finalpage/2020-03-17/1207380720.PDF,[149075.SZ]20天马01 : 天马微电子股份有限公司2020年面向合格投资者公开发行公司债券（第一期）（疫情防控债）募集说明书.pdf
149077.SZ,20厦贸01,2020-04-01,公司债,厦门国贸控股集团有限公司,149077,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149077&announcementId=1207389965&orgId=-&announcementTime=2020-03-23,20厦贸01 : 厦门国贸控股集团有限公司公开发行2020年公司债券（第一期）募集说明书,2020-03-23,http://static.cninfo.com.cn/finalpage/2020-03-23/1207389965.PDF,[149077.SZ]20厦贸01 : 厦门国贸控股集团有限公司公开发行2020年公司债券（第一期）募集说明书.pdf
149078.SZ,20厦贸02,2020-04-01,公司债,厦门国贸控股集团有限公司,149078,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149078&announcementId=1207389970&orgId=-&announcementTime=2020-03-23,20厦贸02 : 厦门国贸控股集团有限公司公开发行2020年公司债券（第一期）募集说明书,2020-03-23,http://static.cninfo.com.cn/finalpage/2020-03-23/1207389970.PDF,[149078.SZ]20厦贸02 : 厦门国贸控股集团有限公司公开发行2020年公司债券（第一期）募集说明书.pdf
149079.SZ,20南玻01,2020-03-30,公司债,中国南玻集团股份有限公司,149079,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149079&announcementId=1207386341&orgId=-&announcementTime=2020-03-20,20南玻01 : 中国南玻集团股份有限公司2020年面向合格投资者公开发行公司债券募集说明书（第一期）,2020-03-20,http://static.cninfo.com.cn/finalpage/2020-03-20/1207386341.PDF,[149079.SZ]20南玻01 : 中国南玻集团股份有限公司2020年面向合格投资者公开发行公司债券募集说明书（第一期）.pdf
149081.SZ,20泰达01,2020-04-03,公司债,天津泰达股份有限公司,149081,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149081&announcementId=1207386313&orgId=9900031197&announcementTime=2020-03-19,20泰达01 : 天津泰达股份有限公司2020年面向合格投资者公开发行公司债券（第一期）（疫情防控）募集说明书,2020-03-19,http://static.cninfo.com.cn/finalpage/2020-03-19/1207386313.PDF,[149081.SZ]20泰达01 : 天津泰达股份有限公司2020年面向合格投资者公开发行公司债券（第一期）（疫情防控）募集说明书.pdf
149082.SZ,20特发01,2020-04-02,公司债,深圳市特发集团有限公司,149082,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149082&announcementId=1207393635&orgId=9900020168&announcementTime=2020-03-24,20特发01 : 深圳市特发集团有限公司2020年面向合格投资者公开发行公司债券（第一期）（先行示范区疫情防控债）募集说明书,2020-03-24,http://static.cninfo.com.cn/finalpage/2020-03-24/1207393635.PDF,[149082.SZ]20特发01 : 深圳市特发集团有限公司2020年面向合格投资者公开发行公司债券（第一期）（先行示范区疫情防控债）募集说明书.pdf
149083.SZ,20粤控01,2020-04-03,公司债,广东粤海控股集团有限公司,149083,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149083&announcementId=1207395483&orgId=9900030404&announcementTime=2020-03-24,20粤控01 : 广东粤海控股集团有限公司2020年面向合格投资者公开发行粤港澳大湾区专项公司债券（第一期）募集说明书,2020-03-24,http://static.cninfo.com.cn/finalpage/2020-03-24/1207395483.PDF,[149083.SZ]20粤控01 : 广东粤海控股集团有限公司2020年面向合格投资者公开发行粤港澳大湾区专项公司债券（第一期）募集说明书.pdf
149084.SZ,20海康01,2020-04-03,公司债,中电海康集团有限公司,149084,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149084&announcementId=1207395028&orgId=GD099895&announcementTime=2020-03-24,20海康01 : 中电海康集团有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书,2020-03-24,http://static.cninfo.com.cn/finalpage/2020-03-24/1207395028.PDF,[149084.SZ]20海康01 : 中电海康集团有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书.pdf
149085.SZ,20卓越02,2020-04-08,公司债,深圳市卓越商业管理有限公司,149085,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=149085&announcementId=1207399571&orgId=9900036077&announcementTime=2020-03-25,20卓越02 : 深圳市卓越商业管理有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书,2020-03-25,http://static.cninfo.com.cn/finalpage/2020-03-25/1207399571.PDF,[149085.SZ]20卓越02 : 深圳市卓越商业管理有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书.pdf
