code,name,ipo_date,type,inst
2080235.IB,20深地铁债05,2020-08-31,企业债,深圳市地铁集团有限公司
2080227.IB,20兖矿债02,2020-08-31,企业债,山东能源集团有限公司
152549.SH,20黄城债,2020-09-01,企业债,黄石市城市建设投资开发有限责任公司
152533.SH,20宜高投,2020-09-01,企业债,宜昌高新投资开发有限公司
152544.SH,20沪地01,2020-09-02,企业债,上海地产(集团)有限公司
2080231.IB,20陕投债01,2020-09-02,企业债,陕西投资集团有限公司
152548.SH,G20交通1,2020-09-02,企业债,长兴交通投资集团有限公司
2080239.IB,20财金债,2020-09-02,企业债,山东省财金投资集团有限公司
2080245.IB,20武铁绿色可续期债01,2020-09-03,企业债,武汉地铁集团有限公司
2080244.IB,20深地铁债06,2020-09-03,企业债,深圳市地铁集团有限公司
111095.SZ,20SZMC05,2020-09-03,企业债,深圳市地铁集团有限公司
2080229.IB,20永兴债01,2020-09-03,企业债,永兴银都投资发展集团有限公司
152557.SH,20永兴01,2020-09-03,企业债,永兴银都投资发展集团有限公司
152547.SH,20乐清01,2020-09-04,企业债,乐清市国有投资有限公司
139451.SH,20陕投Y1,2020-09-04,企业债,陕西投资集团有限公司
2080151.IB,20德源绿色债02,2020-09-04,企业债,常德市德源投资集团有限公司
2080241.IB,20雨花经开01,2020-09-04,企业债,长沙雨花经开开发建设有限公司
139450.SH,20兖矿02,2020-09-04,企业债,山东能源集团有限公司
2080232.IB,20应城债,2020-09-04,企业债,应城市蒲阳开发投资有限公司
2080230.IB,20定西城投债,2020-09-04,企业债,定西国有投资(控股)集团有限公司
139453.SH,G20武Y1,2020-09-07,企业债,武汉地铁集团有限公司
2024006.IB,20南川城投项目债,2020-09-07,企业债,重庆市南川区城市建设投资(集团)有限公司
2080240.IB,20盐高新01,2020-09-07,企业债,盐城高新区投资集团有限公司
2080242.IB,20荆经开债,2020-09-07,企业债,荆州开发区城市建设投资开发有限公司
152564.SH,20雨经01,2020-09-07,企业债,长沙雨花经开开发建设有限公司
152555.SH,20财金债,2020-09-07,企业债,山东省财金投资集团有限公司
111096.SZ,20SZMC06,2020-09-08,企业债,深圳市地铁集团有限公司
152558.SH,G20德源2,2020-09-08,企业债,常德市德源投资集团有限公司
152566.SH,20定西债,2020-09-08,企业债,定西国有投资(控股)集团有限公司
2080216.IB,20建湖绿色债,2020-09-09,企业债,建湖县城市建设投资集团有限公司
139449.SH,20河钢03,2020-09-09,企业债,河钢集团有限公司
152565.SH,20南川债,2020-09-09,企业债,重庆市南川区城市建设投资(集团)有限公司
2080236.IB,20江干城建债,2020-09-09,企业债,杭州上城区城市建设综合开发有限公司
2080238.IB,20连云港专项债01,2020-09-10,企业债,江苏方洋集团有限公司
152545.SH,20邯城01,2020-09-10,企业债,邯郸城市发展投资集团有限公司
152560.SH,20应城债,2020-09-10,企业债,应城市蒲阳开发投资有限公司
152559.SH,20荆经开,2020-09-14,企业债,荆州开发区城市建设投资开发有限公司
2080253.IB,20禹州投总债03,2020-09-15,企业债,禹州市投资总公司
152567.SH,20连云01,2020-09-15,企业债,江苏方洋集团有限公司
2080249.IB,20蒙自开投债01,2020-09-15,企业债,蒙自新型城镇化开发投资有限责任公司
152561.SH,20江干债,2020-09-15,企业债,杭州上城区城市建设综合开发有限公司
2080246.IB,20宜春创投绿色债,2020-09-16,企业债,宜春市创业投资有限公司
2080080.IB,20邛崃债02,2020-09-17,企业债,邛崃市建设投资集团有限公司
2080256.IB,20天轨债04,2020-09-17,企业债,天津轨道交通集团有限公司
152571.SH,20禹投03,2020-09-17,企业债,禹州市投资总公司
2080257.IB,20温州铁投债01,2020-09-18,企业债,温州市铁路与轨道交通投资集团有限公司
2080263.IB,20乌城投债01,2020-09-18,企业债,乌鲁木齐城市建设投资(集团)有限公司
152151.SH,PR山南01,2020-09-18,企业债,淮南市山南开发建设有限责任公司
2080017.IB,20宁乡经开债,2020-09-21,企业债,宁乡经济技术开发区建设投资有限公司
2080258.IB,20郑发投资债01,2020-09-21,企业债,郑州发展投资集团有限公司
2080255.IB,20汇丰投资债02,2020-09-21,企业债,萍乡市汇丰投资有限公司
2080254.IB,20汇丰投资债01,2020-09-21,企业债,萍乡市汇丰投资有限公司
2080260.IB,20温国控债01,2020-09-21,企业债,温州高新技术产业开发区国有控股集团有限公司
2080261.IB,20山东高创01,2020-09-22,企业债,山东高创建设投资集团有限公司
2080271.IB,20渤水产债01,2020-09-22,企业债,潍坊渤海水产综合开发有限公司
152572.SH,20天轨04,2020-09-22,企业债,天津轨道交通集团有限公司
2080274.IB,20深地铁债07,2020-09-22,企业债,深圳市地铁集团有限公司
152574.SH,20汇丰02,2020-09-22,企业债,萍乡市汇丰投资有限公司
152573.SH,20汇丰01,2020-09-22,企业债,萍乡市汇丰投资有限公司
152570.SH,20蒙开01,2020-09-22,企业债,蒙自新型城镇化开发投资有限责任公司
2080265.IB,20衡阳高新01,2020-09-22,企业债,衡阳高新投资(集团)有限公司
2080277.IB,20汉江国投公司债,2020-09-23,企业债,汉江国有资本投资集团有限公司
152583.SH,20温铁01,2020-09-23,企业债,温州市铁路与轨道交通投资集团有限公司
152392.SH,20宁经开,2020-09-23,企业债,宁乡经济技术开发区建设投资有限公司
2080272.IB,20云建投债03,2020-09-23,企业债,云南省建设投资控股集团有限公司
152576.SH,20温控01,2020-09-23,企业债,温州高新技术产业开发区国有控股集团有限公司
2080270.IB,20广州公交绿色债,2020-09-23,企业债,广州市公共交通集团有限公司
2080223.IB,20临海社会专项债01,2020-09-23,企业债,临海市国有资产投资控股集团有限公司
152580.SH,20乌城01,2020-09-24,企业债,乌鲁木齐城市建设投资(集团)有限公司
152575.SH,20郑发01,2020-09-24,企业债,郑州发展投资集团有限公司
2080273.IB,20资兴绿色债,2020-09-24,企业债,资兴市成诚投资有限公司
2080248.IB,20丰城管廊债,2020-09-24,企业债,丰城市城市建设投资有限公司
2080237.IB,20开远债01,2020-09-24,企业债,开远市兴远开发投资集团有限公司
152585.SH,20衡高01,2020-09-24,企业债,衡阳高新投资(集团)有限公司
152587.SH,20高创03,2020-09-25,企业债,山东高创建设投资集团有限公司
152582.SH,20渤水01,2020-09-25,企业债,潍坊渤海水产综合开发有限公司
152588.SH,G20资兴1,2020-09-25,企业债,资兴市成诚投资有限公司
2080267.IB,20蒙城债,2020-09-25,企业债,蒙城县城市发展投资控股集团有限公司
152578.SH,20临海01,2020-09-25,企业债,临海市国有资产投资控股集团有限公司
2080275.IB,20攸州国投01,2020-09-25,企业债,湖南省攸州国有资产投资集团有限公司
152569.SH,20萍城投,2020-09-28,企业债,萍乡市城市建设投资集团有限公司
2080282.IB,20黔水绿色债01,2020-09-28,企业债,黔西南州水资源开发投资有限公司
2080252.IB,20中色可续期债01,2020-09-28,企业债,中国有色矿业集团有限公司
139452.SH,G20公交1,2020-09-28,企业债,广州市公共交通集团有限公司
111097.SZ,20SZMC07,2020-09-29,企业债,深圳市地铁集团有限公司
2080278.IB,20邹城利民债,2020-09-29,企业债,邹城市利民建设发展集团有限公司
2080284.IB,20鹤城投债,2020-09-29,企业债,黑龙江省鹤城建设投资发展集团有限公司
2080283.IB,20玉林城投专项债01,2020-09-30,企业债,玉林市城市建设投资集团有限公司
2080224.IB,20萍投专项债,2020-09-30,企业债,萍乡市城市建设投资集团有限公司
152568.SH,20丰管廊,2020-09-30,企业债,丰城市城市建设投资有限公司
2080287.IB,20晋江城投债02,2020-09-30,企业债,福建省晋江城市建设投资开发集团有限责任公司
2080286.IB,20晋江城投债01,2020-09-30,企业债,福建省晋江城市建设投资开发集团有限责任公司
152551.SH,20当阳债,2020-09-30,企业债,当阳市鑫源投资开发有限责任公司
152586.SH,20蒙城债,2020-09-30,企业债,蒙城县城市发展投资控股集团有限公司
152556.SH,20开远01,2020-09-30,企业债,开远市兴远开发投资集团有限公司
152589.SH,20攸投01,2020-09-30,企业债,湖南省攸州国有资产投资集团有限公司
152552.SH,20汉江01,2020-10-09,企业债,汉江国有资本投资集团有限公司
152592.SH,20利民债,2020-10-09,企业债,邹城市利民建设发展集团有限公司
152584.SH,20云建03,2020-10-09,企业债,云南省建设投资控股集团有限公司
152594.SH,20鹤城投,2020-10-09,企业债,黑龙江省鹤城建设投资发展集团有限公司
139455.SH,20中色Y1,2020-10-09,企业债,中国有色矿业集团有限公司
2080293.IB,20临泉交投债01,2020-10-09,企业债,临泉县交通建设投资有限责任公司
2080291.IB,20丹江口债,2020-10-09,企业债,湖北省丹江口库区投资有限公司
2080288.IB,20大冶高新绿色债,2020-10-09,企业债,湖北大冶湖高新技术产业投资有限公司
2080292.IB,20龙南建投债01,2020-10-09,企业债,龙南经济技术开发区建设投资有限公司
2080233.IB,20南平土发小微债,2020-10-09,企业债,南平市土地发展集团有限公司
2080259.IB,20资中兴资债,2020-10-10,企业债,资中县兴资投资开发集团有限责任公司
2080300.IB,20聊城兴业债,2020-10-10,企业债,聊城市兴业控股集团有限公司
2080289.IB,20川投债01,2020-10-10,企业债,四川省投资集团有限责任公司
152595.SH,20玉投01,2020-10-13,企业债,玉林市城市建设投资集团有限公司
2080285.IB,20扶绥债,2020-10-13,企业债,广西扶绥县城市开发投资有限公司
2080301.IB,20绵阳富诚债,2020-10-13,企业债,绵阳富诚投资集团有限公司
2080302.IB,20海科金小微债01,2020-10-13,企业债,北京海淀科技金融资本控股集团股份有限公司
2080295.IB,20濂溪城投债,2020-10-14,企业债,九江市濂溪区城投(集团)有限公司
152604.SH,20川债01,2020-10-15,企业债,四川省投资集团有限责任公司
152596.SH,G20冶高,2020-10-15,企业债,湖北大冶湖高新技术产业投资有限公司
152602.SH,20濂溪债,2020-10-16,企业债,九江市濂溪区城投(集团)有限公司
152581.SH,20资中债,2020-10-16,企业债,资中县兴资投资开发集团有限责任公司
152554.SH,20南平债,2020-10-16,企业债,南平市土地发展集团有限公司
2080269.IB,20南京地铁绿色债02,2020-10-19,企业债,南京地铁集团有限公司
2080294.IB,20山东高速债01,2020-10-19,企业债,山东高速集团有限公司
152605.SH,20雨花01,2020-10-19,企业债,长沙市雨花城市建设投资集团有限公司
2080296.IB,20雨花城投01,2020-10-19,企业债,长沙市雨花城市建设投资集团有限公司
2080276.IB,20宁国债,2020-10-19,企业债,宁国市国有资产投资运营有限公司
152606.SH,20聊开债,2020-10-20,企业债,聊城市兴业控股集团有限公司
152563.SH,20盐高01,2020-10-20,企业债,盐城高新区投资集团有限公司
2080304.IB,20扬子国投债01,2020-10-21,企业债,南京扬子国资投资集团有限责任公司
152593.SH,G20黔水1,2020-10-21,企业债,黔西南州水资源开发投资有限公司
2080309.IB,20湘高速债02,2020-10-22,企业债,湖南省高速公路集团有限公司
2080308.IB,20邯郸城发专项债02,2020-10-22,企业债,邯郸城市发展投资集团有限公司
2080313.IB,20宜宾国资04,2020-10-23,企业债,宜宾发展控股集团有限公司
152611.SH,20宁国债,2020-10-23,企业债,宁国市国有资产投资运营有限公司
152601.SH,20临泉债,2020-10-23,企业债,临泉县交通建设投资有限责任公司
152591.SH,20富诚债,2020-10-23,企业债,绵阳富诚投资集团有限公司
2080281.IB,20京投债01,2020-10-26,企业债,北京市基础设施投资有限公司
152610.SH,20扬子债,2020-10-27,企业债,南京扬子国资投资集团有限责任公司
2080311.IB,20萧国资债01,2020-10-27,企业债,杭州萧山国有资产经营集团有限公司
152603.SH,20山高01,2020-10-27,企业债,山东高速集团有限公司
152600.SH,20晋江02,2020-10-27,企业债,福建省晋江城市建设投资开发集团有限责任公司
152616.SH,20邯城02,2020-10-27,企业债,邯郸城市发展投资集团有限公司
152599.SH,20晋江01,2020-10-27,企业债,福建省晋江城市建设投资开发集团有限责任公司
152609.SH,20扶绥债,2020-10-27,企业债,广西扶绥县城市开发投资有限公司
2080324.IB,20蓉高债01,2020-10-28,企业债,成都高新投资集团有限公司
152612.SH,20湘速02,2020-10-28,企业债,湖南省高速公路集团有限公司
152597.SH,G20宁铁2,2020-10-28,企业债,南京地铁集团有限公司
2080310.IB,20三明城投债,2020-10-28,企业债,三明市城市建设投资集团有限公司
152613.SH,20宜国04,2020-10-29,企业债,宜宾发展控股集团有限公司
152624.SH,20萧资01,2020-10-29,企业债,杭州萧山国有资产经营集团有限公司
152590.SH,20京投03,2020-10-29,企业债,北京市基础设施投资有限公司
152550.SH,20荆门01,2020-10-29,企业债,荆门高新技术产业开发有限责任公司
2080314.IB,20常德鼎力01,2020-10-29,企业债,常德鼎力投资开发有限公司
2080327.IB,20苏高投债01,2020-10-30,企业债,江苏高科技投资集团有限公司
2080322.IB,20富阳经开债01,2020-10-30,企业债,杭州富阳开发区建设投资集团有限公司
2080323.IB,20蓉轨可续期02,2020-10-30,企业债,成都轨道交通集团有限公司
2080319.IB,20白沙洲债01,2020-10-30,企业债,衡阳白沙洲开发建设投资有限公司
2080326.IB,20乐清债02,2020-11-02,企业债,乐清市国有投资有限公司
2080298.IB,20汇金小微债01,2020-11-02,企业债,龙岩文旅汇金发展集团有限公司
152614.SH,20明城02,2020-11-02,企业债,三明市城市建设投资集团有限公司
152619.SH,20常鼎01,2020-11-02,企业债,常德鼎力投资开发有限公司
2080318.IB,20舟城投债01,2020-11-02,企业债,舟山海城建设投资集团有限公司
2080331.IB,20中马债,2020-11-02,企业债,广西中马钦州产业园区投资控股集团有限公司
152625.SH,20苏高投,2020-11-03,企业债,江苏高科技投资集团有限公司
152618.SH,20蓉高G1,2020-11-03,企业债,成都高新投资集团有限公司
2080332.IB,20吉安绿色债,2020-11-03,企业债,吉安市城市建设投资开发有限公司
2080330.IB,20吉凤投债,2020-11-04,企业债,湘西自治州吉凤投资开发有限责任公司
2080334.IB,20大双实业债,2020-11-04,企业债,重庆市大足区大双实业发展有限公司
2080325.IB,20丹阳高新债,2020-11-05,企业债,丹阳市开发区高新技术产业发展有限公司
2080337.IB,20蓉园01,2020-11-05,企业债,成都花园水城城乡建设投资有限责任公司
2080328.IB,20皖江高科债,2020-11-05,企业债,安庆皖江高科技投资发展有限公司
152615.SH,20舟城01,2020-11-05,企业债,舟山海城建设投资集团有限公司
152579.SH,20富开债,2020-11-06,企业债,杭州富阳开发区建设投资集团有限公司
152608.SH,20汇微01,2020-11-06,企业债,龙岩文旅汇金发展集团有限公司
2080336.IB,20金洲新城债,2020-11-06,企业债,长沙金洲新城开发建设投资有限公司
152621.SH,20白沙03,2020-11-06,企业债,衡阳白沙洲开发建设投资有限公司
152633.SH,20常城投,2020-11-06,企业债,常德市城市建设投资集团有限公司
2080335.IB,20常德城投债,2020-11-06,企业债,常德市城市建设投资集团有限公司
152630.SH,20中马债,2020-11-06,企业债,广西中马钦州产业园区投资控股集团有限公司
2080338.IB,20南浔专项债01,2020-11-06,企业债,湖州南浔交通水利投资建设集团有限公司
2080329.IB,20平江债01,2020-11-06,企业债,平江县城市建设投资有限公司
2080342.IB,20醴陵高新债,2020-11-09,企业债,醴陵市高新技术产业发展集团有限公司
152620.SH,20丹高新,2020-11-10,企业债,丹阳市开发区高新技术产业发展有限公司
2080341.IB,20钦州临海债02,2020-11-10,企业债,广西钦州临海工业投资集团有限公司
139457.SH,20蓉轨Y2,2020-11-10,企业债,成都轨道交通集团有限公司
152626.SH,G20吉安1,2020-11-10,企业债,吉安市城市建设投资开发有限公司
152627.SH,20大双债,2020-11-10,企业债,重庆市大足区大双实业发展有限公司
2080351.IB,20沪国盛债02,2020-11-11,企业债,上海国盛(集团)有限公司
152632.SH,20蓉园01,2020-11-11,企业债,成都花园水城城乡建设投资有限责任公司
2080315.IB,20德兴债,2020-11-11,企业债,德兴市投资控股集团有限公司
152631.SH,20皖江债,2020-11-11,企业债,安庆皖江高科技投资发展有限公司
152629.SH,20吉凤01,2020-11-11,企业债,湘西自治州吉凤投资开发有限责任公司
2080316.IB,20十堰国投债,2020-11-12,企业债,十堰国有资本投资运营集团有限公司
2080356.IB,20中国诚通债转股债02,2020-11-12,企业债,中国诚通控股集团有限公司
2080345.IB,20焦作投资小微债01,2020-11-12,企业债,焦作市投资集团有限公司
2080299.IB,20雨花经开02,2020-11-12,企业债,长沙雨花经开开发建设有限公司
152637.SH,20钦临02,2020-11-13,企业债,广西钦州临海工业投资集团有限公司
2080312.IB,20特变债01,2020-11-13,企业债,特变电工股份有限公司
2080340.IB,20桂投债01,2020-11-13,企业债,广西投资集团有限公司
2080333.IB,20浙交投债01,2020-11-13,企业债,浙江省交通投资集团有限公司
152635.SH,20醴陵债,2020-11-13,企业债,醴陵市高新技术产业发展集团有限公司
152645.SH,20德兴债,2020-11-13,企业债,德兴市投资控股集团有限公司
152640.SH,20雨经02,2020-11-13,企业债,长沙雨花经开开发建设有限公司
2080354.IB,20渝双福债,2020-11-16,企业债,重庆市双福建设开发有限公司
2080348.IB,20内建绿01,2020-11-16,企业债,内江建工集团有限责任公司
2080349.IB,20内建绿02,2020-11-16,企业债,内江建工集团有限责任公司
152642.SH,20国盛02,2020-11-17,企业债,上海国盛(集团)有限公司
152623.SH,20乐清02,2020-11-17,企业债,乐清市国有投资有限公司
2080353.IB,20浙国资债01,2020-11-17,企业债,浙江省国有资本运营有限公司
111098.SZ,20桂资01,2020-11-17,企业债,广西投资集团有限公司
2080346.IB,20广元小微债,2020-11-17,企业债,广元市园区建设投资有限公司
2080355.IB,20盐高新02,2020-11-17,企业债,盐城高新区投资集团有限公司
2080344.IB,20黄山债,2020-11-17,企业债,黄山城投集团有限公司
2080358.IB,20贵州双龙停车场债02,2020-11-18,企业债,贵州双龙航空港开发投资(集团)有限公司
152617.SH,20十堰,2020-11-19,企业债,十堰国有资本投资运营集团有限公司
152636.SH,20浙投01,2020-11-19,企业债,浙江省交通投资集团有限公司
152646.SH,20双福债,2020-11-19,企业债,重庆市双福建设开发有限公司
2080365.IB,20胶州专项债01,2020-11-19,企业债,青岛胶州城市发展投资有限公司
2080339.IB,20咸宁城投债,2020-11-19,企业债,咸宁市城市建设投资开发有限公司
152639.SH,20铸康债,2020-11-19,企业债,成都铸康实业有限公司
152628.SH,20南专01,2020-11-19,企业债,湖州南浔交通水利投资建设集团有限公司
2080352.IB,20常鼎绿色债02,2020-11-19,企业债,常德市鼎城江南新城建设投资开发有限公司
2080361.IB,20广西农垦债,2020-11-20,企业债,广西农垦集团有限责任公司
2080368.IB,20南昌轨交绿色债,2020-11-20,企业债,南昌轨道交通集团有限公司
2080362.IB,20福州城投债02,2020-11-20,企业债,福州城市建设投资集团有限公司
152655.SH,20胶州01,2020-11-23,企业债,青岛胶州城市发展投资有限公司
2080347.IB,20铸康债,2020-11-23,企业债,成都铸康实业有限公司
2080350.IB,20安溪城建债02,2020-11-23,企业债,安溪县小城镇建设投资有限公司
152648.SH,G20内建1,2020-11-23,企业债,内江建工集团有限责任公司
152649.SH,G20内建2,2020-11-23,企业债,内江建工集团有限责任公司
152650.SH,20双龙02,2020-11-23,企业债,贵州双龙航空港开发投资(集团)有限公司
152634.SH,20咸宁债,2020-11-24,企业债,咸宁市城市建设投资开发有限公司
152656.SH,20福州02,2020-11-24,企业债,福州城市建设投资集团有限公司
152652.SH,20盐高02,2020-11-24,企业债,盐城高新区投资集团有限公司
2080317.IB,20宿州城投债,2020-11-24,企业债,宿州市城市建设投资集团(控股)有限公司
152644.SH,G20常鼎2,2020-11-24,企业债,常德市鼎城江南新城建设投资开发有限公司
2080377.IB,20宜宾国资05,2020-11-25,企业债,宜宾发展控股集团有限公司
152647.SH,20浙资01,2020-11-26,企业债,浙江省国有资本运营有限公司
152658.SH,20广元债,2020-11-27,企业债,广元市园区建设投资有限公司
152659.SH,G20洪轨2,2020-11-27,企业债,南昌轨道交通集团有限公司
152665.SH,20宿州债,2020-11-27,企业债,宿州市城市建设投资集团(控股)有限公司
152643.SH,20黄山债,2020-11-27,企业债,黄山城投集团有限公司
152641.SH,20安溪02,2020-11-27,企业债,安溪县小城镇建设投资有限公司
2080297.IB,20娄海情债,2020-11-27,企业债,遵义市汇川区娄海情旅游发展投资有限公司
2080369.IB,20甘肃资管小微债,2020-11-27,企业债,甘肃资产管理有限公司
152663.SH,20宜国05,2020-11-30,企业债,宜宾发展控股集团有限公司
2080379.IB,20山东高创02,2020-11-30,企业债,山东高创建设投资集团有限公司
2080381.IB,20桂阳城投债,2020-11-30,企业债,桂阳县城市建设投资有限公司
2080385.IB,20川交投债01,2020-11-30,企业债,蜀道投资集团有限责任公司
2080363.IB,20黄石众邦债,2020-11-30,企业债,黄石市众邦城市住房投资有限公司
2080366.IB,20洞头债01,2020-11-30,企业债,温州市洞头城市发展有限公司
2080386.IB,20沪地产02,2020-12-01,企业债,上海地产(集团)有限公司
139456.SH,20特变Y1,2020-12-01,企业债,特变电工股份有限公司
152668.SH,20桂城投,2020-12-01,企业债,桂阳县城市建设投资有限公司
2024009.IB,20会昌停车NPB,2020-12-01,企业债,会昌县国有资产经营有限责任公司
152660.SH,20娄海情,2020-12-01,企业债,遵义市汇川区娄海情旅游发展投资有限公司
2080367.IB,20莲专债,2020-12-01,企业债,丽水市莲都区国有资产投资经营有限公司
2024011.IB,20蓉青白江项目NPB01,2020-12-02,企业债,成都新开元城市建设投资有限公司
2080382.IB,20航天高技术债01,2020-12-02,企业债,西安航天高技术产业发展集团有限公司
2024010.IB,20邛崃园区停车项目NPB,2020-12-02,企业债,成都市羊安新城开发建设有限公司
152654.SH,20桂农02,2020-12-03,企业债,广西农垦集团有限责任公司
152661.SH,20众邦债,2020-12-03,企业债,黄石市众邦城市住房投资有限公司
152667.SH,20洞头01,2020-12-03,企业债,温州市洞头城市发展有限公司
2080389.IB,20乌建发债,2020-12-04,企业债,乌鲁木齐经济技术开发区建发国有资本投资运营(集团)有限公司
2080343.IB,20桂交投02,2020-12-04,企业债,广西交通投资集团有限公司
152671.SH,20航高01,2020-12-04,企业债,西安航天高技术产业发展集团有限公司
152666.SH,20莲专债,2020-12-04,企业债,丽水市莲都区国有资产投资经营有限公司
152672.SH,20高创05,2020-12-08,企业债,山东高创建设投资集团有限公司
2080357.IB,20宣州债,2020-12-08,企业债,宣城市宣州区国有资本运营集团有限公司
152673.SH,20乌建发,2020-12-09,企业债,乌鲁木齐经济技术开发区建发国有资本投资运营(集团)有限公司
2080390.IB,20温岭债01,2020-12-09,企业债,温岭市国有资产投资集团有限公司
152638.SH,20桂交02,2020-12-09,企业债,广西交通投资集团有限公司
2080391.IB,20德清联创债01,2020-12-10,企业债,德清联创科技新城建设有限公司
2080392.IB,20大余债,2020-12-10,企业债,大余县资产经营有限公司
152675.SH,20温岭01,2020-12-11,企业债,温岭市国有资产投资集团有限公司
2080393.IB,20赤壁债,2020-12-11,企业债,赤壁市蓝天城市建设投资开发有限责任公司
152676.SH,20宣州债,2020-12-11,企业债,宣城市宣州区国有资本运营集团有限公司
2080407.IB,20宜宾国资06,2020-12-14,企业债,宜宾发展控股集团有限公司
2080397.IB,20杭城投债01,2020-12-14,企业债,杭州市城市建设投资集团有限公司
152670.SH,20沪地02,2020-12-14,企业债,上海地产(集团)有限公司
2080394.IB,20国通绿债,2020-12-14,企业债,宜都市国通投资开发有限责任公司
2080396.IB,20文登债,2020-12-14,企业债,威海市文登区城市资产经营有限公司
152677.SH,20大余债,2020-12-14,企业债,大余县资产经营有限公司
2080400.IB,20瀛洲债01,2020-12-15,企业债,江苏瀛洲发展集团有限公司
111100.SZ,20川交01,2020-12-15,企业债,蜀道投资集团有限责任公司
152674.SH,20德联01,2020-12-15,企业债,德清联创科技新城建设有限公司
2080399.IB,20蒙自开投债02,2020-12-15,企业债,蒙自新型城镇化开发投资有限责任公司
2080375.IB,20嘉秀债01,2020-12-16,企业债,嘉兴市嘉秀发展投资控股集团有限公司
2080395.IB,20天台债01,2020-12-16,企业债,浙江省天台县国有资产经营有限公司
2080408.IB,20沪国际债,2020-12-17,企业债,上海国际集团有限公司
152691.SH,20杭投01,2020-12-17,企业债,杭州市城市建设投资集团有限公司
2080404.IB,20深地铁债08,2020-12-17,企业债,深圳市地铁集团有限公司
152679.SH,G20国通,2020-12-17,企业债,宜都市国通投资开发有限责任公司
152681.SH,20文登债,2020-12-17,企业债,威海市文登区城市资产经营有限公司
152682.SH,20瀛洲债,2020-12-17,企业债,江苏瀛洲发展集团有限公司
2080401.IB,20常德经投债,2020-12-17,企业债,常德市经济建设投资集团有限公司
2080307.IB,20宜春管廊债,2020-12-17,企业债,宜春交通投资集团有限公司
152684.SH,20蒙开02,2020-12-17,企业债,蒙自新型城镇化开发投资有限责任公司
2080388.IB,20平江债02,2020-12-18,企业债,平江县城市建设投资有限公司
152687.SH,20宜国06,2020-12-21,企业债,宜宾发展控股集团有限公司
152689.SH,20沪国际,2020-12-21,企业债,上海国际集团有限公司
2080405.IB,20荆门投,2020-12-21,企业债,荆门市城市建设投资有限公司
2080409.IB,20潜江城投债,2020-12-21,企业债,潜江市城市建设投资开发有限公司
152692.SH,20嘉秀01,2020-12-21,企业债,嘉兴市嘉秀发展投资控股集团有限公司
152678.SH,20宜管廊,2020-12-21,企业债,宜春交通投资集团有限公司
152690.SH,20天台债,2020-12-21,企业债,浙江省天台县国有资产经营有限公司
2080402.IB,20金牛环绿债01,2020-12-21,企业债,成都市金牛环境投资发展集团有限公司
111099.SZ,20SZMC08,2020-12-22,企业债,深圳市地铁集团有限公司
152683.SH,20常经02,2020-12-22,企业债,常德市经济建设投资集团有限公司
2080420.IB,20科发债,2020-12-23,企业债,绵阳科技城发展投资(集团)有限公司
2080398.IB,20渤水产债02,2020-12-23,企业债,潍坊渤海水产综合开发有限公司
2080412.IB,20浏阳城建债,2020-12-23,企业债,浏阳市城市建设集团有限公司
2080425.IB,20泸实01,2020-12-23,企业债,泸州市龙驰实业集团有限责任公司
2080415.IB,20黔开专项债,2020-12-24,企业债,黔东南州开发投资(集团)有限责任公司
152695.SH,20潜江债,2020-12-24,企业债,潜江市城市建设投资开发有限公司
127599.SH,PR青投02,2020-12-24,企业债,青州市城市建设投资开发有限公司
152685.SH,G20环投,2020-12-24,企业债,成都市金牛环境投资发展集团有限公司
2080403.IB,20通农专项债,2020-12-25,企业债,如东县通泰投资集团有限公司
2080427.IB,20玉林城投专项债02,2020-12-28,企业债,玉林市城市建设投资集团有限公司
152706.SH,20绵科债,2020-12-28,企业债,绵阳科技城发展投资(集团)有限公司
152694.SH,20渤水02,2020-12-28,企业债,潍坊渤海水产综合开发有限公司
152697.SH,20浏城建,2020-12-28,企业债,浏阳市城市建设集团有限公司
2080433.IB,20曲文控债01,2020-12-29,企业债,西安曲江文化控股有限公司
2080434.IB,20曲文控债02,2020-12-29,企业债,西安曲江文化控股有限公司
2080422.IB,20新津交投债,2020-12-29,企业债,成都市新津交通建设投资有限责任公司
152688.SH,20通投债,2020-12-29,企业债,如东县通泰投资集团有限公司
2080423.IB,20曲经开建投债,2020-12-30,企业债,曲靖经济技术开发区建设投资集团有限公司
2080435.IB,20柳州东城债01,2020-12-30,企业债,广西柳州市东城投资开发集团有限公司
2080430.IB,20绍兴柯岩专项债01,2020-12-30,企业债,绍兴柯岩建设投资有限公司
2080431.IB,20双鸭山债01,2020-12-30,企业债,双鸭山市大地城市建设开发投资有限公司
2080424.IB,20黔水绿色债02,2020-12-30,企业债,黔西南州水资源开发投资有限公司
2080418.IB,20泗阳佳鼎债,2020-12-30,企业债,泗阳县佳鼎实业有限公司
2080370.IB,20通瑞债01,2020-12-30,企业债,重庆市通瑞农业发展有限公司
152702.SH,20黔开债,2020-12-31,企业债,黔东南州开发投资(集团)有限责任公司
152710.SH,20玉投02,2020-12-31,企业债,玉林市城市建设投资集团有限公司
2080432.IB,20威海债01,2020-12-31,企业债,威海城市投资集团有限公司
2080419.IB,20环天小微债01,2020-12-31,企业债,眉山环天实业有限公司
2080436.IB,20淮北小微债01,2021-01-04,企业债,淮北市建投控股集团有限公司
